1	#2/CaF2_002_SG355	#3/CaF2_002_SG355	#6/CaF2_002_SG355	#7/CaF2_002_SG355	#8/CaF2_002_SG355
1.103	0,421149	1,316339894827585	1,411373179420237	2,172318795929097	0,4672698707971982
1.104	0,439175	1,23880240515595	1,432997229338251	2,258617382308623	0,4817113859621385
1.105	0,453095	1,218141231055522	1,378064320359958	2,185687400527371	0,4481867124486452
1.106	0,446974	1,149982167229511	1,374212387541984	2,021853064519646	0,4815439011826681
1.107	0,413815	1,031640725351171	1,351646956688157	1,736508596740595	0,4606549463195137
1.108	0,407736	0,9099874534824133	1,30904028702447	1,3662934302024	0,4552130140156414
1.109	0,44714	0,9231039921781697	1,324133829611406	1,200565073625932	0,465843715777822
1.110	0,434983	0,9184966452413803	1,350166806005341	1,00677793765345	0,4582502747686129
1.111	0,489651	0,9576680374321157	1,34574580158401	0,8546762560071172	0,4423508765704673
1.112	0,526471	1,031965561741815	1,370410816812935	0,9935813176183611	0,382021842449267
1.113	0,584661	1,025848582758504	1,431038163506716	1,003000209135277	0,3756894225830217
1.114	0,578301	0,9196587006580559	1,421648311062384	0,8849370457290235	0,3843402139758158
1.115	0,603993	0,9393630983402615	1,442610491647002	0,812670692417887	0,3591525484155826
1.116	0,607784	0,9788304524782421	1,40177559443702	0,7411367114109033	0,3710066018200852
1.117	0,614742	0,9743870722240551	1,322271639032544	0,6080332749683763	0,313774133647885
1.118	0,632996	0,9175745329481655	1,212329463108497	0,4930133979114229	0,3100618152788467
1.119	0,645046	0,9158852085888414	1,153960957786878	0,5240427324621445	0,3718776259321666
1.120	0,622794	0,9013064908344952	1,18932598431937	0,547107989583372	0,3981055691333495
1.121	0,649797	0,9164788052002392	1,214045216901444	0,6282574001520134	0,3969060294487113
1.122	0,64461	0,9222039125276625	1,283835332659582	0,6258218849984779	0,3571094047256441
1.123	0,619234	0,8697225493886804	1,277521568354054	0,5924424992980799	0,3791476976130221
1.124	0,592731	0,8038526203358682	1,314952925633355	0,5033439568113819	0,3624744399806101
1.125	0,571122	0,7243008143204244	1,377595458018342	0,5204612148898614	0,367540826686154
1.126	0,554105	0,7661757935664842	1,30310547591805	0,5783122594499979	0,4350051414468414
1.127	0,522783	0,7899161145774335	1,288822099078974	0,6089092861707702	0,4135274693357144
1.128	0,489747	0,7603943056378175	1,242469664464761	0,5798933805552696	0,4324923156987195
1.129	0,529694	0,7959790474497009	1,280468728640184	0,6198352223085311	0,4997270071614099
1.130	0,530288	0,7948730898842847	1,195200195853416	0,5858427062222572	0,5111143279122001
1.131	0,514535	0,7738654641004749	1,157006835254258	0,5965674761378225	0,4584736813541013
1.132	0,55123	0,7602463080661295	1,146942311590618	0,575682972756426	0,3951337550077095
1.133	0,53602	0,7594399010349138	1,107278824727682	0,5338814354259883	0,3879716013736541
1.134	0,555783	0,7189314817228625	1,131410325054436	0,5191136184059646	0,3913383410909784
1.135	0,553077	0,6237171689195399	1,091604742036244	0,5710314632876733	0,3933802287105786
1.136	0,562208	0,7183941444532637	1,057382601381865	0,6266503640698501	0,4186649045258334
1.137	0,529803	0,7494047576917684	1,096430712350405	0,6722249881421236	0,379063831357466
1.138	0,525805	0,758269928511759	1,114991481902871	0,6795771809387516	0,3603283272401694
1.139	0,548651	0,8109391233910455	1,094624702976295	0,7694409268126345	0,3892975801026139
1.140	0,548799	0,7888101982576041	1,074092766481518	0,7784910120850413	0,3912129249322913
1.141	0,509382	0,7810788305485168	1,132786200047403	0,7923444313384229	0,3422614633964649
1.142	0,524386	0,7552431055547718	1,112740346506861	0,7504697257248975	0,3310679801938685
1.143	0,515019	0,7414939611209661	1,127448535823206	0,7148528210304232	0,3255608373269128
1.144	0,501417	0,703237402468986	1,181543303677806	0,7279845017915251	0,3551754450691512
1.145	0,555617	0,7308984890863344	1,139805520137	0,7537311588644886	0,3553642914134085
1.146	0,586877	0,7988366551189315	1,13839950681257	0,7523343565571021	0,3905386287739093
1.147	0,59247	0,7701331398140545	1,129560277043959	0,7387427312080074	0,3669349280375573
1.148	0,674192	0,7806986305564254	1,13658740763515	0,7618936083513085	0,3907321359693962
1.149	0,725734	0,7986080879421507	1,138954602701393	0,8427226018030628	0,4377896928592653
1.150	0,742675	0,7932647920896574	1,185932580214258	0,8639116992673718	0,4286350452661726
1.151	0,692954	0,8094633602793987	1,186444425643369	0,8658115684260594	0,4505873905790247
1.152	0,701029	0,7513103522120188	1,114061531815205	0,8897252874963935	0,4390845160565207
1.153	0,668524	0,6792058628257096	1,108247018987881	0,9172914634531658	0,3658802044715597
1.154	0,64093	0,685584927807437	1,090750211299689	1,014666431207299	0,3975494961137767
1.155	0,679104	0,7371762416493194	1,028476006409992	1,094730097624409	0,4093745817910799
1.156	0,663452	0,7447137540476663	1,033012844589787	1,090584883019739	0,4017884654834865
1.157	0,660715	0,7335113829188467	1,031583787339991	1,143106853090289	0,3634275749587468
1.158	0,733217	0,8315107243018347	1,110465746629162	1,190169515738746	0,3559495933587293
1.159	0,810979	0,8448785377583417	1,142858852838551	1,179610528079756	0,3456830104299183
1.160	0,905147	0,9306729488093355	1,159549973504499	1,213719977984073	0,3059422032948987
1.161	0,956438	0,9617880103167205	1,18258932959352	1,291549410726119	0,3487872693672772
1.162	1,09121	0,9582669376573828	1,227520492099832	1,374356190134986	0,3604302054155329
1.163	1,15514	0,9749174679836311	1,19765336562659	1,357005770276016	0,3431437837479361
1.164	1,1838	1,024087188810245	1,279289905124257	1,445413701571	0,451240897567383
1.165	1,21261	1,034989750771237	1,461683361826605	1,524885771916754	0,475256230653668
1.166	1,14579	0,9482493834449784	1,606888552973877	1,498436609452792	0,4912866453623606
1.167	1,13485	0,9611883905554134	1,73284986145938	1,521305201207011	0,5033781125850033
1.168	1,09705	0,9686328948586246	1,739173065139012	1,482238068177856	0,4523079523854391
1.169	1,09107	0,8691501448304005	1,715448911152049	1,448231578709987	0,4288905964962957
1.170	1,07911	0,9082126480786852	1,63785634175369	1,410814329275825	0,3869858847278804
1.171	1,04689	0,8763447068687512	1,562993033080351	1,380304499753312	0,3540586934545139
1.172	1,04394	0,9017979960714831	1,448594963059579	1,310702219124719	0,3431290995408816
1.173	1,05523	0,945644367583654	1,397833831456258	1,235802444431429	0,2929373607381393
1.174	1,06454	0,9584860539981007	1,464002902211903	1,252610767779595	0,3364749179162641
1.175	1,0493	0,9893224473095393	1,596929154528271	1,240402031451881	0,3170631241016614
1.176	0,972787	0,97107186358778	1,642960979793486	1,143293629625749	0,3443045646753402
1.177	0,943162	1,069064359918448	1,701374505079057	1,176003769606232	0,3670079643724568
1.178	0,878114	1,045358838880883	1,668566461830568	1,217181655137194	0,3770050689212107
1.179	0,813121	1,000069022017916	1,643369667831283	1,231149633697582	0,3937165944316049
1.180	0,812273	1,007046679193194	1,564142203709673	1,20069192638373	0,380664010839097
1.181	0,8028	0,958127143496658	1,509399825393147	1,200924780398643	0,3774216184347992
1.182	0,766425	0,9814158683866409	1,414342472442078	1,122582149834313	0,3544007965836151
1.183	0,870894	1,016574172015185	1,487628614096264	1,15544435521132	0,356380706661005
1.184	0,966703	1,070165820462507	1,508389759411839	1,19531631006526	0,4100994951280653
1.185	1,02382	1,110677047555394	1,572375149130468	1,226198420455774	0,4428666300309046
1.186	1,01508	1,156395728888168	1,633822464120702	1,211806058369208	0,4396648482607068
1.187	1,00936	1,240058737398033	1,700286756177205	1,277069012288665	0,4610182861359747
1.188	0,960338	1,268061355616242	1,687674637661625	1,343850868014479	0,4547736712218354
1.189	0,960385	1,255536065743764	1,655869236870599	1,385230727453507	0,4376459733685827
1.190	0,989052	1,263770249564897	1,631589664692381	1,423397958800403	0,4402895021276078
1.191	0,935962	1,217648624611083	1,555606323020646	1,415967861576863	0,4023038650887903
1.192	0,844667	1,192390466284099	1,43579784272555	1,291342095799035	0,3758091765173417
1.193	0,936356	1,207196294915709	1,495951601631209	1,356332120256313	0,4238554201654283
1.194	0,97617	1,265150868730393	1,539475647291485	1,40469063778123	0,4714715558891334
1.195	0,994357	1,223704476334029	1,557828682893767	1,424763032940683	0,4899148041701126
1.196	0,999843	1,274140330009851	1,601600071519767	1,429894498055678	0,4777193104866254
1.197	1,01781	1,336500483498147	1,616905371065434	1,488175630577123	0,4891527750375712
1.198	0,966864	1,292954007971801	1,587866100827766	1,550514334754526	0,4719640183608865
1.199	0,974184	1,309540853751948	1,572056665344801	1,596426465188337	0,4624433620975386
1.200	0,950063	1,300078299492387	1,513992133293159	1,683788154576519	0,4348500965797422
1.201	0,903452	1,29900372485086	1,50491208158975	1,644916224397216	0,4018583327771436
1.202	0,855076	1,321771107160722	1,544202579489649	1,589773330415968	0,4055814368488097
1.203	0,896388	1,372908500793653	1,691782822943528	1,692594133564299	0,4257181206332922
1.204	0,887033	1,381322221829064	1,732363761386511	1,663707713400836	0,4040809563516906
1.205	0,894585	1,357761597518394	1,735655492585461	1,725234013676131	0,3559413752894012
1.206	0,953783	1,371170205060032	1,725378718439736	1,77920490152558	0,3662459526606937
1.207	1,01344	1,378671925347318	1,722849285990998	1,862130796108322	0,3777611881099706
1.208	1,02484	1,378024653611422	1,699220121021997	1,910662047069428	0,383797817750894
1.209	1,04085	1,43811843627083	1,619609537025048	2,012160966326586	0,3742795825189981
1.210	1,04067	1,416921730060117	1,574747255003531	2,080104320197924	0,3746603168855055
1.211	1,00655	1,429458952904679	1,641480714464197	2,053809438051466	0,4161039706545196
1.212	1,02179	1,489591152610608	1,744488466694097	2,11410755814631	0,426663306053631
1.213	1,05345	1,455948998559655	1,78556368896373	2,165140201066134	0,4522718857991229
1.214	1,08483	1,498553672819574	1,810321397122151	2,154161830611498	0,4469493716278274
1.215	1,1263	1,545325121768842	1,814852090256665	2,196231204647098	0,4079843625060105
1.216	1,13779	1,510950636987227	1,750909027123326	2,109995485977648	0,4233330888940696
1.217	1,17721	1,546681307771578	1,755914557257347	2,182879576557466	0,4327277517754003
1.218	1,13487	1,587588232643526	1,720368063209265	2,134575452748888	0,3948942577964361
1.219	1,0689	1,549849191142886	1,565016987844098	2,082915995812866	0,3610945112996169
1.220	1,0304	1,508058761966785	1,488988159719114	2,042075907796448	0,3696195945793398
1.221	0,947927	1,493950446208762	1,442570773604751	2,040117821693812	0,3867710742006212
1.222	1,00543	1,526905730147657	1,440923939350049	2,057508354079709	0,4452140139897514
1.223	1,06798	1,495074968175049	1,428086128683397	2,106478199235527	0,4959250747285071
1.224	1,09547	1,543315889513224	1,497362829159956	2,147951424607584	0,5548400909351056
1.225	1,15673	1,529451573907386	1,51077942096841	2,100898943147324	0,5656493107685807
1.226	1,15608	1,419131854391025	1,518766193513733	1,988127058664489	0,5774728732097804
1.227	1,23805	1,457699001142285	1,652373515745639	2,055811637097957	0,6071051883301803
1.228	1,19154	1,368435167914816	1,64893972611233	1,905272382393371	0,5565934685191054
1.229	1,10909	1,310772006300139	1,55555535386489	1,960132712540272	0,5516514683753039
1.230	1,00646	1,271833135389209	1,514512771462919	1,947504230640573	0,5278941001871745
1.231	0,985362	1,310624149340685	1,50809575291383	2,005579433570055	0,4762572688381606
1.232	1,03613	1,339392594223149	1,514616475226318	2,124862170490888	0,4801448178351641
1.233	1,0245	1,310917491051666	1,439461554904703	2,115988143006916	0,4462693124474447
1.234	1,07125	1,220079991173581	1,370200422222776	2,112612884946605	0,423195432491099
1.235	1,1866	1,220569596870075	1,331745828066599	2,0978377939709	0,3902755121170612
1.236	1,2936	1,183708571059415	1,29738256933252	2,095485226476483	0,3741781724185543
1.237	1,40302	1,186396534289921	1,24699829430382	1,993840096330127	0,4151282810344175
1.238	1,43612	1,057101694704696	1,220485288762365	1,990733298511588	0,461820824373059
1.239	1,38941	1,062476271021944	1,142791081951091	2,126894151356113	0,5236361249084197
1.240	1,34752	1,092717267434652	1,075990861062389	2,059446483483353	0,5025535229077653
1.241	1,43038	1,16085238937435	1,056467597976313	2,066786875671474	0,4979491789714651
1.242	1,5335	1,226048545858403	1,09042864587679	2,221290864298333	0,5064963081650501
1.243	1,57026	1,210651375334575	1,097330112365629	2,124899385972607	0,4859463912562755
1.244	1,71466	1,258338992298378	1,197435310659427	2,256460537077152	0,4048620865687976
1.245	1,69566	1,311563393507662	1,285970635132753	2,284483540248241	0,345962547037788
1.246	1,8282	1,43551356553075	1,411993114012736	2,393076236008358	0,3849598200339426
1.247	1,96171	1,519296099288881	1,558981936254217	2,426532904381083	0,4932810237643942
1.248	2,0838	1,579351931522947	1,800256560761544	2,596751181803941	0,6263873215234369
1.249	2,06972	1,632364746056457	1,845133064797738	2,543152535214599	0,6823631580607977
1.250	2,05535	1,642514866998627	1,846496599551402	2,45046485722533	0,7294822137695366
1.251	2,02505	1,579026317023436	1,842068561781045	2,245828520047166	0,7173608540673497
1.252	1,98581	1,498672664470955	1,794942570051334	2,202352548629323	0,7036537229532212
1.253	1,80011	1,356793521352632	1,671894591872076	2,005966678414032	0,6466046152110608
1.254	1,68336	1,286877413224475	1,50718911206712	1,929730392550491	0,5022840164874792
1.255	1,42854	1,161025191195854	1,303724708245734	1,701656396983001	0,3653491831543978
1.256	1,38151	1,16545396313963	1,207002743636856	1,643766994428107	0,341172844830719
1.257	1,36011	1,136379410125729	1,141394630397996	1,608777216676943	0,356106346985958
1.258	1,34077	1,112853810526841	1,129127968192161	1,53004907280834	0,3592179483177582
1.259	1,33641	1,084811392237377	1,147409120295992	1,499230103335265	0,354728571790694
1.260	1,31901	1,044325052375412	1,173533267760493	1,499056476402323	0,3354824560974425
1.261	1,2933	1,024245067375546	1,249341338548654	1,4237503527234	0,3139648085938785
1.262	1,2348	0,9815679310200307	1,229151915049827	1,380987659180746	0,3337795915488658
1.263	1,17697	0,9630962994335931	1,22899435509089	1,329286587186277	0,3609979937072241
1.264	1,15651	0,9733298745430649	1,218488081283065	1,285647951897708	0,3549482827689891
1.265	1,13561	0,9590067801121339	1,207428508692562	1,199160306719081	0,3344073261513995
1.266	1,11921	0,9414436275071911	1,205628087327525	1,180792320980037	0,3331443553817997
1.267	1,14583	0,9458997315728209	1,156802871724455	1,089323463356484	0,3801636316918283
1.268	1,19377	0,9729990379757849	1,173512863612441	1,0943249356487	0,3904365568288602
1.269	1,25563	1,002787766249259	1,249199666563322	1,096199991871198	0,3853918063046907
1.270	1,27291	1,009305567014767	1,201956679626614	1,092939124150453	0,3462911553170362
1.271	1,25598	0,9881700082248913	1,208399612501136	1,143015052301797	0,335543822746178
1.272	1,25494	0,9872550163424358	1,152782416115635	1,114836475853721	0,3366436304654647
1.273	1,27048	0,9927834562984098	1,121134055981275	1,099806380729568	0,3400824923601295
1.274	1,2274	0,9692775660358673	1,089845349374793	1,066719027173261	0,3256418602844231
1.275	1,26697	0,9702039251973923	1,059575862797483	1,133189882667587	0,3059172426422108
1.276	1,25765	0,9385881668158952	1,037852343595074	1,03702235444113	0,273377376014031
1.277	1,27179	0,9772514334197332	1,002697312536056	1,039068831829382	0,2949541227943256
1.278	1,26956	0,9905061477006858	1,009331384715502	1,122307757775557	0,2922283061302077
1.279	1,25159	0,9940166757317677	1,085650183404416	1,142437200677356	0,3016689192691049
1.280	1,23712	0,9866374071588433	1,092537491473077	1,190668808517956	0,3260482578399471
1.281	1,21324	0,9761940429400379	1,156146276836068	1,284157039232728	0,3223861440060346
1.282	1,21319	0,9729710488240553	1,173332260044732	1,295361425222427	0,3485976951720177
1.283	1,1862	0,9276955626219514	1,136071669137121	1,20343165695232	0,3160128247006879
1.284	1,14708	0,913395761977487	1,129138589993781	1,300114103138573	0,3141593435583261
1.285	1,18877	0,9140204746530288	1,100166260655361	1,374318108162742	0,2943119823618489
1.286	1,19066	0,898859844310993	1,047086153950118	1,259038453953525	0,2836642828799676
1.287	1,20709	0,9335704841127961	0,9936656311444663	1,308724256683411	0,2685422751564289
1.288	1,20253	0,9027955023479057	0,9494915595699823	1,305839125878163	0,2979042872987923
1.289	1,18235	0,8720827111837837	0,9419124694141532	1,224293170543119	0,3224227733159774
1.290	1,20006	0,8656668823970609	0,9467794137327379	1,110543158703505	0,3483572796531589
1.291	1,19767	0,8989056562888952	0,98269965567307	1,037109757908317	0,3399655360537225
1.292	1,17039	0,8845801033211708	0,9963083961982647	0,9062357545063207	0,3471686733270544
1.293	1,11763	0,8722246928871927	0,9896806031427579	0,8925734094569545	0,3410567307015071
1.294	1,15135	0,9127906356883088	1,034964416579349	1,012541715742963	0,3559720440056258
1.295	1,15428	0,9001053176133201	1,059832204664676	1,023167319030925	0,348286889777102
1.296	1,18679	0,9117333508913109	1,055133766839951	1,022220575442671	0,3532301243445271
1.297	1,18917	0,9089763329408547	1,010958325535984	1,075175160199317	0,3418813159859329
1.298	1,15968	0,8627774093472743	0,9697247602370969	1,100832846265429	0,362412465443152
1.299	1,13262	0,8327808689444277	0,911448107207127	1,066813753753169	0,3567478664638729
1.300	1,11487	0,8199072906356635	0,9006794359126062	1,128202423608028	0,354464235243603
1.301	1,04631	0,8134604311323629	0,8731218333305369	1,12278977525035	0,3391358012499855
1.302	1,02261	0,8056841770299799	0,9138344763954966	1,079109626567049	0,345169453098762
1.303	0,96395	0,7988429545227883	0,9106395570397389	1,094893254419181	0,3606009624559491
1.304	0,948778	0,8087423281851772	0,8959388651982947	0,9655781789645874	0,3736466066224298
1.305	0,931082	0,8030307404023325	0,8834130635297968	0,8719290263243266	0,3546690901136144
1.306	0,964082	0,7943853949157881	0,8633078361215798	0,7570451794254669	0,3387497740704012
1.307	0,953666	0,7966245056431192	0,8446946575405547	0,6776048998446983	0,3144993677746566
1.308	0,940669	0,7794063381072452	0,8324743253244851	0,6405491215983647	0,2984836215368386
1.309	0,989954	0,8037257186926247	0,8169536705904722	0,6321583359321521	0,3080819848622867
1.310	1,01074	0,7696294773024397	0,8282856500230459	0,7030355462254484	0,3107748983934394
1.311	0,989489	0,7163642502310583	0,8768457716283745	0,6528006888103709	0,3128087118676678
1.312	0,998841	0,7189033197850475	0,9568757242257004	0,6460609167601707	0,3302003275223992
1.313	0,964061	0,7253082878816516	0,9308236802556146	0,6745756820170364	0,3392836270391428
1.314	0,925933	0,7276837275164122	0,9306128891875077	0,7219185119721911	0,3325538244166719
1.315	0,920365	0,7566635524263462	0,9638845786360685	0,65390338816815	0,3104762865935354
1.316	0,927983	0,7654821067121956	0,9395283941441275	0,6107977373332142	0,3072294131495685
1.317	0,907212	0,7582129893099876	0,916062372012196	0,6125775554955194	0,312654975886123
1.318	0,941716	0,7993993650671976	0,9271264517119846	0,6674074043152317	0,350810032576648
1.319	0,977453	0,8379150501286284	0,9542276953112919	0,7451946944103117	0,3989107220013237
1.320	0,961919	0,7928254453905514	0,9702660332304545	0,7516622975646541	0,4268018150685132
1.321	0,926731	0,7584294985062748	0,9745158497156118	0,6980088098501823	0,4542473283363171
1.322	0,884947	0,7529135426897307	1,002405146671048	0,6961670711456205	0,4272390870947297
1.323	0,952427	0,7677486900232153	0,970993241984842	0,6453035138228165	0,4266028041072996
1.324	0,983283	0,7747526240179621	0,9923024453414623	0,6428937546668109	0,4471232052832393
1.325	1,06686	0,8114954704182245	0,9436117391794585	0,5932164954897904	0,4868004620166889
1.326	1,11559	0,8087848833032835	0,8831344673260492	0,5754268187945939	0,4800599946142659
1.327	1,15631	0,7455775875260333	0,8610442494435449	0,553821512741285	0,4840753932435785
1.328	1,21266	0,7442491789768171	0,9028037821376793	0,5525803920749062	0,4549864138689141
1.329	1,25142	0,7430249938833204	0,9786338525110596	0,6561724895576108	0,4451206491750475
1.330	1,24817	0,7503395384256594	0,9734786162585135	0,7889905122326518	0,4408334614843297
1.331	1,23597	0,8023936123775256	1,014608390797386	0,9278843520483081	0,4517356963698782
1.332	1,29693	0,8838275167509236	1,119005134748201	1,071771372665448	0,4432996896132868
1.333	1,44718	0,9826562133305421	1,18623551698296	1,068278921585898	0,5253871419630738
1.334	1,51056	1,04660715797221	1,211529308359172	1,233739575765218	0,5987899207795738
1.335	1,53002	1,116270321578067	1,144255547101388	1,244476693244614	0,6340839962329756
1.336	1,52567	1,109969066304682	1,099804688252401	1,249220721614315	0,6556981950613048
1.337	1,45688	1,008973705087918	1,076182534422808	1,157367603173209	0,7013885729170279
1.338	1,41851	1,017009761144386	1,108969052094597	1,11321210850641	0,6821403446311113
1.339	1,34838	1,003525023389475	1,129723247031559	1,049995204844642	0,6628685205032463
1.340	1,22923	0,9616057667322639	1,088525452024336	1,024246965130654	0,6150013727194994
1.341	1,12871	0,9653977867261363	1,118615721618069	1,018121905450881	0,6008031694162134
1.342	1,12777	0,9776788586954984	1,126813627403088	0,961604662052457	0,5671077851491391
1.343	1,13396	0,9533832642128444	1,145155716682818	0,8375615379565753	0,582299609287622
1.344	1,1558	0,9315399528666457	1,091020893633435	0,8279620048360136	0,542803212125753
1.345	1,1468	0,9304803358312175	1,006568824601243	0,6745212469184957	0,4882948601367381
1.346	1,26803	0,934121175550111	0,9489576010728363	0,7520008058246767	0,492813311797219
1.347	1,32428	0,9271706613006585	0,9176592467944996	0,735473511978352	0,4759095480870558
1.348	1,48417	0,9982319625941972	0,9397211246838517	0,8228014758188054	0,4198589000531447
1.349	1,59332	0,9507371022478285	0,9130602934210249	0,8618753102693191	0,3484629824673383
1.350	1,63612	0,941356429478216	0,8963969136634395	0,9090862032543526	0,2831349356981462
1.351	1,6449	0,9837279449885142	0,962690673040919	0,9690886891913462	0,2560248920739152
1.352	1,66816	0,9376802119203399	0,9675547689035116	1,037027368245424	0,2166974338399619
1.353	1,67302	0,9672064701459963	1,046906536455152	1,152413095290212	0,2340646992934139
1.354	1,63881	1,044399081369328	1,124587049744159	1,179485718651915	0,2264225634765585
1.355	1,59303	1,068546523544819	1,172229539728736	1,267234501066206	0,2237326673168978
1.356	1,62577	1,10841642938234	1,22644158386669	1,450802288696716	0,2336679267139249
1.357	1,63958	0,8955724374994233	1,239330296119979	1,611610838034243	0,230727688595213
1.358	1,69998	1,002860688339446	1,267513785447245	1,66385850628653	0,2401465617031957
1.359	1,72307	1,413209326446278	1,32416319501702	1,659702973224412	0,2482458294884
1.360	1,6891	1,755620125879879	1,330486500148861	1,605421030798863	0,2724173792980486
1.361	1,67922	1,948495937975371	1,370768381917366	1,616263397741761	0,2842067662064641
1.362	1,69095	1,988515953250081	1,334152327738775	1,719160898678536	0,2790079212240995
1.363	1,65458	1,973875942749554	1,327311959867298	1,774057864218625	0,2789657459710959
1.364	1,62859	1,931541376096546	1,309292019911239	1,732882598762066	0,2767764664515321
1.365	1,63034	1,617985984080589	1,252559917167284	1,934069093065806	0,2678371098287931
1.366	1,63324	1,294542549860937	1,218552778644603	2,151175514822179	0,2468326544725054
1.367	1,63177	0,8943850733322443	1,194311532187863	2,41843751310113	0,2341571202640797
1.368	1,65524	0,9798793058680132	1,211936013663558	2,686326147142855	0,2221773474906818
1.369	1,61157	1,546196195053736	1,31100625953761	2,728607556877803	0,2445905568493302
1.370	1,60659	2,141447205058109	1,354283421429867	2,684267353302676	0,2961255903057807
1.371	1,62064	2,594589581732289	1,414579333088667	2,791815451229728	0,3097206851136133
1.372	1,6099	2,61204551087169	1,395216008035696	2,8178065512267	0,3121643627571244
1.373	1,61842	2,652905432167853	1,36654242930898	2,843605154340713	0,3064445544150581
1.374	1,63237	2,850595785741701	1,392907334468928	2,79416389712421	0,3117826888539946
1.375	1,62161	2,750492035266288	1,397547451089892	2,837846507336062	0,3009072106116448
1.376	1,58599	2,524721458100594	1,375617910129669	2,90315329453509	0,2707426908102504
1.377	1,60732	2,21910315486841	1,342780210859369	2,984409713729089	0,2470583305153639
1.378	1,63648	1,929884948057625	1,353220464243559	3,163277147407789	0,2189734196149908
1.379	1,6295	2,269597936150184	1,400548861101149	3,091854736858528	0,2348866088233314
1.380	1,65043	2,422176909501179	1,389997060336169	3,019843872935299	0,2602171333670655
1.381	1,69927	2,361925745408542	1,357326259072983	2,98051173351327	0,2531926108179289
1.382	1,68027	2,208324433808176	1,292284946465229	2,915517558473893	0,2537619971913818
1.383	1,72846	2,298637057212838	1,240716997099311	2,864273475591244	0,2560893829577608
1.384	1,68053	2,520314642922052	1,247624281142597	2,734011308637722	0,254419874797044
1.385	1,67481	2,508317490477779	1,276005227389533	2,621969361200888	0,2525587830923449
1.386	1,64634	2,508475884083617	1,288911536702376	2,547176641000654	0,2548756300168759
1.387	1,69728	2,720630321474632	1,336187496307252	2,60167596889188	0,2591249605363317
1.388	1,72136	3,023771087180688	1,39458204472302	2,723059026278699	0,2791234250846669
1.389	1,72348	3,513061827602551	1,434058178821566	2,812833407912711	0,3008523658858136
1.390	1,74316	3,672510178771689	1,46499754786493	2,907781266240349	0,3208836493872909
1.391	1,77953	4,018855006010087	1,506103413453099	2,965799139462844	0,338190566071243
1.392	1,71446	4,039126645422581	1,478685471630482	2,954195935414263	0,325656103594574
1.393	1,70707	4,029230137119571	1,376210396946573	2,898686174406644	0,3314719358473618
1.394	1,63796	3,938494712661462	1,332365760769873	2,868007893111614	0,3531567477641993
1.395	1,61879	3,607038976939352	1,280936492559198	2,748499001400046	0,371685521194727
1.396	1,56051	3,197235790540041	1,208792178698403	2,573159502207905	0,3727302348456604
1.397	1,54467	2,994277696159444	1,142497290708734	2,556477536010957	0,3641691581081876
1.398	1,50156	2,655875708013527	1,05423827575413	2,376869701852622	0,3474008397915329
1.399	1,51583	2,35074652138461	0,982370122234693	2,228307651472897	0,3174577955044632
1.400	1,56587	2,481354752520503	1,014710346521352	2,214909382298599	0,3098523494053484
1.401	1,64	2,64697637494774	1,078328149370974	2,165711594506353	0,3100824079196787
1.402	1,66467	2,624622040848033	1,065625845195387	1,991797084360005	0,2911673806467524
1.403	1,70255	2,847890650614167	1,051363562582982	2,027062589363038	0,3045784328072583
1.404	1,69567	2,997410733953022	1,089615882916809	1,955006406690333	0,3198037694050231
1.405	1,69857	3,109875603271995	1,106609720222521	1,854480409773374	0,326810297479669
1.406	1,66984	3,004001816256669	1,09916112723815	1,764134106659017	0,3005824621382978
1.407	1,61567	3,103096801341352	1,114571403796379	1,684115391032194	0,3030935860719765
1.408	1,52877	3,03568900091705	1,075351698126799	1,469014824160939	0,2991225843250943
1.409	1,50024	2,86722556466918	1,021097368898868	1,278150672985453	0,2963595167003639
1.410	1,45056	2,886288683471175	1,024434514896299	1,127335112921747	0,312607462109809
1.411	1,40919	2,572813851042743	0,9910567957246648	0,9248914107296856	0,3096902630846043
1.412	1,36417	2,358294731117533	0,9613743004123914	0,7254141730138935	0,2997037481488674
1.413	1,32264	2,265899714621296	0,9433110977272546	0,6408377719942605	0,2761631645187618
1.414	1,2934	2,301615673623519	0,9936078342482967	0,5248067505129823	0,2515449553698361
1.415	1,27996	2,407895143397517	1,047226525291375	0,5168006889597678	0,2589754264912363
1.416	1,27225	2,493934824182394	1,069559052105929	0,5270057360031746	0,2605764736678804
1.417	1,24627	2,574546605630293	1,082164824011327	0,516223390516284	0,2803241803870245
1.418	1,21798	2,523981711935557	1,026028573696854	0,4751554730736743	0,2811694766576199
1.419	1,2035	2,312908882003184	0,9834625288923617	0,4565584517451259	0,2611920721567801
1.420	1,16258	2,093266280363512	0,9411347657336832	0,4278296604839813	0,2483892372840281
1.421	1,10977	1,905256405928303	0,8604158840369871	0,4045925776611965	0,2227772541019153
1.422	1,07855	1,991173063523248	0,851410776954859	0,3891578456447354	0,2076244524618734
1.423	1,06536	2,111724447229967	0,8435738668979281	0,3678915799259441	0,1853043765698407
1.424	1,06312	2,169482435262327	0,8745188589823678	0,3797021616455716	0,1623371282370483
1.425	1,06288	2,265611433561515	0,9472265585198492	0,3501796211867447	0,1857833078640351
1.426	1,07432	2,329029834386238	0,9880270369289414	0,3298541838901922	0,2164416916013011
1.427	1,0723	2,274099568300718	0,9960391023744136	0,3162918593662193	0,2322198859066741
