Wavenumber	580nm1	580nm2	580nm3	580 nm av. (N=3)	600nm1	600nm2	600nm3	600nm av. (N=3)	600nm2_1	600nm2_2	600nm2_3	600nm control sample av. (N=3)	700nm1	700nm2	700nm3	700 nm av. (N=3)	800nm1	800nm2	800nm3	800 nm av. (N=3)	900nm1	900nm2	900nm3	900 nm av. (N=3)	2000nm1	2000nm2	2000nm3	2000 nm av. (N=3)	60nm1	60nm2	60nm3	60 nm PMMA av. (N=3)	H2O Korrektur	60 nm PMMA av. (N=3) - 0.9* H2O correction spectrum
3486,69	0,002161	0,007482	0,006354	0,00533233	-0,002106	-0,005609	-0,008398	-0,005371	0,005643	0,004312	0,006741	0,00556533	-0,002819	-0,003754	-0,004303	-0,00362533	-0,004098	-0,00309	-0,002454	-0,003214	-0,003565	-0,006238	-0,003279	-0,00436067	-0,016573	-0,013374	-0,013922	-0,014623	0,005559	0,007232	0,006626	0,00647233	0,006875	-0,000402667
3488,62	0,001996	0,007322	0,006325	0,00521433	-0,00235	-0,005816	-0,008437	-0,00553433	0,005549	0,00425	0,006707	0,005502	-0,002896	-0,003735	-0,0045	-0,00371033	-0,004192	-0,003165	-0,002504	-0,003287	-0,00364	-0,006442	-0,003425	-0,00450233	-0,016695	-0,013508	-0,013985	-0,0147293	0,005404	0,007194	0,006504	0,00636733	0,006788	-0,000420667
3490,54	0,001785	0,007136	0,006213	0,00504467	-0,002628	-0,006006	-0,008563	-0,00573233	0,005455	0,004074	0,006545	0,005358	-0,003041	-0,003697	-0,004779	-0,003839	-0,004392	-0,003247	-0,00268	-0,00343967	-0,003773	-0,006711	-0,003647	-0,00471033	-0,016921	-0,013692	-0,014164	-0,0149257	0,005195	0,007128	0,006377	0,00623333	0,006634	-0,000400667
3492,47	0,001671	0,007031	0,006116	0,00493933	-0,002774	-0,006099	-0,00866	-0,00584433	0,005384	0,003905	0,006439	0,00524267	-0,003152	-0,003669	-0,004899	-0,00390667	-0,004575	-0,003299	-0,002856	-0,00357667	-0,003925	-0,006831	-0,003795	-0,00485033	-0,01713	-0,013812	-0,014319	-0,015087	0,005087	0,007144	0,006335	0,00618867	0,00654	-0,000351333
3494,4	0,001777	0,007115	0,006142	0,00501133	-0,002688	-0,006022	-0,008586	-0,00576533	0,005414	0,003925	0,006528	0,005289	-0,003153	-0,003617	-0,0048	-0,00385667	-0,00457	-0,003248	-0,002853	-0,003557	-0,003992	-0,006706	-0,003777	-0,004825	-0,017167	-0,013806	-0,014354	-0,015109	0,005196	0,00727	0,006392	0,006286	0,00664	-0,000354
3496,33	0,002007	0,007316	0,006267	0,00519667	-0,002471	-0,005847	-0,008418	-0,00557867	0,005535	0,004097	0,0067	0,005444	-0,003095	-0,00355	-0,004647	-0,003764	-0,004422	-0,003132	-0,0027	-0,003418	-0,003952	-0,006517	-0,003674	-0,00471433	-0,017087	-0,013767	-0,014343	-0,0150657	0,005401	0,007406	0,006495	0,006434	0,006853	-0,000419
3498,26	0,002117	0,007397	0,006361	0,00529167	-0,002334	-0,005775	-0,008346	-0,005485	0,005618	0,00418	0,006743	0,00551367	-0,003112	-0,003569	-0,004627	-0,00376933	-0,004315	-0,003098	-0,002599	-0,00333733	-0,003914	-0,006484	-0,00367	-0,00468933	-0,017066	-0,013831	-0,014412	-0,015103	0,00551	0,007446	0,006558	0,00650467	0,006975	-0,000470333
3500,19	0,002026	0,007266	0,006317	0,005203	-0,002353	-0,005881	-0,00841	-0,005548	0,005589	0,004084	0,006627	0,00543333	-0,003248	-0,003715	-0,004739	-0,00390067	-0,004342	-0,003215	-0,002666	-0,00340767	-0,003947	-0,00658	-0,003823	-0,00478333	-0,017145	-0,013982	-0,014545	-0,015224	0,005505	0,007408	0,006548	0,006487	0,006974	-0,000487
3502,11	0,0019	0,007095	0,006148	0,00504767	-0,002423	-0,006037	-0,008505	-0,005655	0,005506	0,003964	0,006522	0,00533067	-0,003384	-0,00389	-0,00486	-0,00404467	-0,004445	-0,003377	-0,002796	-0,00353933	-0,003995	-0,006648	-0,003984	-0,00487567	-0,01724	-0,01409	-0,014652	-0,0153273	0,005484	0,007398	0,006511	0,00646433	0,006994	-0,000529667
3504,04	0,001882	0,007023	0,005994	0,00496633	-0,00246	-0,006109	-0,008553	-0,00570733	0,005444	0,003942	0,006522	0,00530267	-0,003396	-0,003987	-0,004934	-0,00410567	-0,004538	-0,003453	-0,002854	-0,003615	-0,003999	-0,006667	-0,004014	-0,00489333	-0,017315	-0,014114	-0,014746	-0,0153917	0,005499	0,007462	0,006495	0,00648533	0,007102	-0,000616667
3505,97	0,001937	0,007015	0,005987	0,00497967	-0,002459	-0,006074	-0,008542	-0,00569167	0,005421	0,003993	0,006547	0,00532033	-0,003306	-0,003981	-0,00495	-0,004079	-0,004603	-0,003421	-0,002835	-0,00361967	-0,003951	-0,006692	-0,003941	-0,00486133	-0,017383	-0,014094	-0,014848	-0,0154417	0,005533	0,007572	0,006526	0,00654367	0,007228	-0,000684333
3507,9	0,001986	0,007042	0,006116	0,005048	-0,002408	-0,005981	-0,008473	-0,00562067	0,00542	0,004066	0,006513	0,005333	-0,003217	-0,003916	-0,004877	-0,00400333	-0,004626	-0,00333	-0,002776	-0,00357733	-0,003884	-0,006673	-0,003832	-0,00479633	-0,01744	-0,014039	-0,014882	-0,0154537	0,005566	0,007687	0,00658	0,006611	0,007299	-0,000688
3509,83	0,002001	0,00711	0,006242	0,00511767	-0,00233	-0,00592	-0,0084	-0,00555	0,00542	0,0041	0,00641	0,00531	-0,00316	-0,003895	-0,004774	-0,003943	-0,004618	-0,003242	-0,002712	-0,003524	-0,003875	-0,006566	-0,003724	-0,00472167	-0,017497	-0,01399	-0,014867	-0,0154513	0,00559	0,00773	0,006571	0,00663033	0,007271	-0,000640667
3511,76	0,001989	0,00716	0,00625	0,005133	-0,002316	-0,005948	-0,00841	-0,005558	0,005414	0,004037	0,00629	0,005247	-0,003111	-0,00398	-0,004727	-0,00393933	-0,004637	-0,003224	-0,002725	-0,00352867	-0,003936	-0,006474	-0,003682	-0,00469733	-0,017563	-0,014041	-0,014907	-0,0155037	0,005586	0,007657	0,006486	0,00657633	0,007153	-0,000576667
3513,69	0,002001	0,007151	0,006199	0,005117	-0,002379	-0,006019	-0,008484	-0,00562733	0,005408	0,003917	0,00625	0,00519167	-0,003079	-0,004085	-0,004724	-0,00396267	-0,00469	-0,003297	-0,002842	-0,00360967	-0,003986	-0,006494	-0,003751	-0,00474367	-0,017605	-0,014161	-0,014992	-0,015586	0,005538	0,007548	0,006436	0,00650733	0,007031	-0,000523667
3515,61	0,002044	0,007115	0,00619	0,00511633	-0,002449	-0,006079	-0,008557	-0,005695	0,005415	0,003829	0,006299	0,005181	-0,003104	-0,00411	-0,004789	-0,004001	-0,004752	-0,003417	-0,002988	-0,003719	-0,004012	-0,006581	-0,003891	-0,004828	-0,017612	-0,014244	-0,01506	-0,0156387	0,00548	0,007478	0,006446	0,006468	0,006993	-0,000525
3517,54	0,002005	0,007064	0,006153	0,005074	-0,002509	-0,00618	-0,008657	-0,005782	0,005395	0,003769	0,006317	0,00516033	-0,003226	-0,004103	-0,005003	-0,00411067	-0,00485	-0,003545	-0,003103	-0,00383267	-0,004087	-0,006718	-0,004073	-0,00495933	-0,017654	-0,014304	-0,015134	-0,0156973	0,005452	0,007405	0,006427	0,006428	0,006991	-0,000563
3519,47	0,001841	0,006969	0,00601	0,00494	-0,002599	-0,006377	-0,008812	-0,00592933	0,005308	0,0037	0,006219	0,00507567	-0,003434	-0,00415	-0,005272	-0,00428533	-0,004973	-0,003678	-0,003172	-0,003941	-0,004206	-0,006933	-0,004284	-0,005141	-0,017755	-0,014413	-0,01525	-0,015806	0,005444	0,00731	0,006355	0,00636967	0,006928	-0,000558333
3521,4	0,001669	0,006844	0,005876	0,00479633	-0,002694	-0,006565	-0,008941	-0,00606667	0,005226	0,003684	0,006078	0,004996	-0,003616	-0,004219	-0,005371	-0,004402	-0,005024	-0,003755	-0,003184	-0,00398767	-0,004282	-0,007112	-0,004396	-0,00526333	-0,017814	-0,014534	-0,01538	-0,0159093	0,005445	0,007281	0,006302	0,00634267	0,006849	-0,000506333
3523,33	0,001607	0,006743	0,005849	0,004733	-0,002731	-0,006588	-0,008943	-0,00608733	0,005229	0,003772	0,006033	0,00501133	-0,003649	-0,00422	-0,005242	-0,00437033	-0,004987	-0,003712	-0,003139	-0,003946	-0,004261	-0,007109	-0,004289	-0,00521967	-0,017783	-0,014585	-0,015458	-0,015942	0,005467	0,007357	0,006301	0,006375	0,006882	-0,000507
3525,26	0,001665	0,006725	0,005891	0,00476033	-0,002718	-0,006462	-0,008856	-0,006012	0,005274	0,003867	0,006134	0,00509167	-0,003555	-0,004134	-0,005055	-0,004248	-0,004936	-0,003611	-0,00308	-0,00387567	-0,004197	-0,006975	-0,004082	-0,00508467	-0,017745	-0,014591	-0,015451	-0,015929	0,005509	0,007447	0,00634	0,006432	0,007028	-0,000596
3527,18	0,001783	0,006833	0,005997	0,004871	-0,002673	-0,006315	-0,0088	-0,00592933	0,00531	0,003881	0,006288	0,00515967	-0,003436	-0,004026	-0,004951	-0,00413767	-0,004893	-0,003555	-0,00305	-0,00383267	-0,004151	-0,006858	-0,003977	-0,00499533	-0,017727	-0,014616	-0,015391	-0,0159113	0,00559	0,007502	0,006408	0,0065	0,007191	-0,000691
3529,11	0,001882	0,007033	0,006141	0,00501867	-0,002597	-0,006214	-0,008811	-0,005874	0,005341	0,003831	0,00636	0,00517733	-0,003341	-0,003968	-0,004924	-0,00407767	-0,00485	-0,003544	-0,003053	-0,00381567	-0,004108	-0,006807	-0,003992	-0,004969	-0,017692	-0,014662	-0,015348	-0,0159007	0,005687	0,007549	0,00644	0,00655867	0,007282	-0,000723333
3531,04	0,001907	0,007189	0,006206	0,00510067	-0,002547	-0,006156	-0,008839	-0,00584733	0,005363	0,003744	0,006339	0,00514867	-0,003292	-0,004	-0,004937	-0,00407633	-0,004863	-0,003539	-0,003074	-0,00382533	-0,004061	-0,006798	-0,004043	-0,00496733	-0,017673	-0,014709	-0,015342	-0,015908	0,005684	0,007574	0,006391	0,00654967	0,007268	-0,000718333
3532,97	0,001843	0,007202	0,006166	0,00507033	-0,002583	-0,006138	-0,00888	-0,005867	0,005357	0,003663	0,006332	0,00511733	-0,003289	-0,004105	-0,004983	-0,00412567	-0,004957	-0,003546	-0,00312	-0,00387433	-0,00409	-0,00684	-0,004086	-0,00500533	-0,017687	-0,014754	-0,01533	-0,0159237	0,005556	0,007571	0,006341	0,00648933	0,007184	-0,000694667
3534,9	0,001729	0,007101	0,006089	0,004973	-0,002687	-0,006183	-0,008954	-0,00594133	0,005296	0,00365	0,006386	0,00511067	-0,003309	-0,004217	-0,005045	-0,00419033	-0,005087	-0,003588	-0,00319	-0,003955	-0,004227	-0,006951	-0,004077	-0,005085	-0,017702	-0,014792	-0,015326	-0,01594	0,005427	0,007568	0,006333	0,00644267	0,007086	-0,000643333
3536,83	0,001641	0,006996	0,006002	0,00487967	-0,002822	-0,006313	-0,009033	-0,006056	0,005197	0,003696	0,006448	0,00511367	-0,003359	-0,00432	-0,005103	-0,00426067	-0,005205	-0,00369	-0,00323	-0,00404167	-0,004367	-0,007103	-0,003988	-0,00515267	-0,017759	-0,014839	-0,015412	-0,0160033	0,005384	0,007555	0,006297	0,006412	0,006994	-0,000582
3538,76	0,001628	0,006968	0,005969	0,004855	-0,002944	-0,006451	-0,009065	-0,00615333	0,005171	0,003772	0,006483	0,005142	-0,003421	-0,004416	-0,00513	-0,00432233	-0,005234	-0,003833	-0,003179	-0,004082	-0,004367	-0,007192	-0,003891	-0,00515	-0,017884	-0,014889	-0,015539	-0,016104	0,005439	0,007529	0,00625	0,006406	0,006929	-0,000523
3540,68	0,001683	0,007028	0,006064	0,004925	-0,002977	-0,006447	-0,009022	-0,00614867	0,005303	0,003916	0,006516	0,005245	-0,003415	-0,004452	-0,005075	-0,004314	-0,005104	-0,003906	-0,00306	-0,00402333	-0,004212	-0,007145	-0,003874	-0,005077	-0,017964	-0,014863	-0,015526	-0,0161177	0,005585	0,007535	0,006299	0,006473	0,006972	-0,000499
3542,61	0,001773	0,007123	0,006201	0,00503233	-0,002896	-0,006293	-0,008948	-0,00604567	0,005517	0,004084	0,006547	0,00538267	-0,003329	-0,004386	-0,004973	-0,00422933	-0,004902	-0,003828	-0,002962	-0,00389733	-0,004044	-0,007028	-0,003919	-0,004997	-0,017915	-0,014694	-0,015333	-0,0159807	0,005751	0,007609	0,006428	0,006596	0,00716	-0,000564
3544,54	0,001828	0,007123	0,006218	0,00505633	-0,002799	-0,006181	-0,008952	-0,00597733	0,005643	0,004093	0,006486	0,00540733	-0,003276	-0,004299	-0,004964	-0,00417967	-0,004792	-0,003712	-0,002944	-0,003816	-0,004015	-0,006963	-0,003971	-0,004983	-0,017813	-0,014502	-0,015158	-0,0158243	0,005792	0,00771	0,006506	0,00666933	0,007357	-0,000687667
3546,47	0,001808	0,006965	0,006119	0,004964	-0,002785	-0,006223	-0,009056	-0,00602133	0,005585	0,003896	0,006305	0,005262	-0,003346	-0,004292	-0,005084	-0,00424067	-0,004792	-0,003713	-0,003004	-0,00383633	-0,00412	-0,006977	-0,004066	-0,00505433	-0,01777	-0,014469	-0,015205	-0,0158147	0,005674	0,007719	0,006515	0,006636	0,007413	-0,000777
3548,4	0,001809	0,006786	0,006094	0,00489633	-0,002829	-0,00629	-0,009124	-0,006081	0,005441	0,003712	0,006188	0,00511367	-0,003487	-0,004313	-0,00519	-0,00433	-0,00478	-0,003787	-0,003073	-0,00388	-0,004215	-0,006972	-0,004188	-0,005125	-0,017789	-0,014546	-0,015414	-0,0159163	0,005573	0,007632	0,006604	0,006603	0,007375	-0,000772
3550,33	0,00189	0,00674	0,006242	0,00495733	-0,002849	-0,006257	-0,00906	-0,00605533	0,005387	0,00372	0,006268	0,005125	-0,003593	-0,004267	-0,005187	-0,004349	-0,004729	-0,003816	-0,003095	-0,00388	-0,004193	-0,006899	-0,004201	-0,00509767	-0,017822	-0,014566	-0,015565	-0,0159843	0,005606	0,0076	0,006796	0,00666733	0,007353	-0,000685667
3552,26	0,001902	0,006776	0,006377	0,00501833	-0,002858	-0,006204	-0,008973	-0,00601167	0,005385	0,003792	0,006346	0,00517433	-0,003669	-0,004232	-0,005206	-0,004369	-0,004768	-0,003838	-0,003139	-0,003915	-0,004129	-0,006861	-0,004084	-0,00502467	-0,017928	-0,014577	-0,015621	-0,016042	0,005624	0,007628	0,006854	0,006702	0,0073	-0,000598
3554,18	0,001752	0,006782	0,006322	0,004952	-0,002923	-0,006237	-0,008976	-0,00604533	0,005274	0,003742	0,006224	0,00508	-0,003776	-0,00432	-0,005378	-0,00449133	-0,00496	-0,003915	-0,003279	-0,00405133	-0,004144	-0,006932	-0,003992	-0,00502267	-0,018161	-0,014724	-0,015672	-0,0161857	0,005527	0,007564	0,006694	0,006595	0,00714	-0,000545
3556,11	0,001606	0,006779	0,006186	0,004857	-0,002985	-0,006307	-0,009016	-0,00610267	0,005103	0,003644	0,006071	0,00493933	-0,003874	-0,00445	-0,005577	-0,00463367	-0,005158	-0,003944	-0,003414	-0,004172	-0,004199	-0,007006	-0,003999	-0,005068	-0,018343	-0,014914	-0,015675	-0,0163107	0,005474	0,007445	0,006567	0,00649533	0,00698	-0,000484667
3558,04	0,001606	0,006838	0,006119	0,00485433	-0,002944	-0,006342	-0,009023	-0,006103	0,005058	0,003676	0,006096	0,00494333	-0,003865	-0,004507	-0,005614	-0,004662	-0,005187	-0,003832	-0,003387	-0,00413533	-0,004178	-0,006975	-0,004011	-0,00505467	-0,018268	-0,014947	-0,01557	-0,0162617	0,005579	0,007448	0,006595	0,00654067	0,006978	-0,000437333
3559,97	0,001687	0,006933	0,006131	0,004917	-0,002856	-0,006379	-0,009022	-0,00608567	0,005171	0,003808	0,006209	0,00506267	-0,003761	-0,004529	-0,005515	-0,00460167	-0,005057	-0,003679	-0,003218	-0,00398467	-0,004085	-0,00692	-0,00395	-0,004985	-0,018053	-0,014856	-0,015433	-0,016114	0,005737	0,007588	0,006617	0,00664733	0,007104	-0,000456667
3561,9	0,001754	0,006977	0,006229	0,00498667	-0,002818	-0,006449	-0,009037	-0,00610133	0,005353	0,003902	0,006305	0,00518667	-0,00367	-0,00458	-0,00542	-0,00455667	-0,004902	-0,003599	-0,00304	-0,003847	-0,00398	-0,006922	-0,003882	-0,004928	-0,017945	-0,014782	-0,015315	-0,016014	0,005883	0,007757	0,006597	0,00674567	0,007269	-0,000523333
3563,83	0,001807	0,006963	0,006354	0,00504133	-0,002826	-0,006478	-0,009062	-0,006122	0,005563	0,003946	0,00648	0,00532967	-0,003644	-0,004598	-0,005344	-0,00452867	-0,004779	-0,003542	-0,002914	-0,003745	-0,003883	-0,006892	-0,003905	-0,00489333	-0,017913	-0,014681	-0,01517	-0,0159213	0,006102	0,007901	0,006737	0,00691333	0,007496	-0,000582667
3565,75	0,001862	0,006962	0,006369	0,00506433	-0,00283	-0,006412	-0,009098	-0,00611333	0,005728	0,003997	0,006727	0,005484	-0,003611	-0,004493	-0,00523	-0,00444467	-0,00466	-0,003462	-0,002835	-0,00365233	-0,003832	-0,00678	-0,004003	-0,00487167	-0,017799	-0,014485	-0,01505	-0,015778	0,006364	0,008022	0,007041	0,00714233	0,007742	-0,000599667
3567,68	0,001875	0,007009	0,006262	0,00504867	-0,002796	-0,006317	-0,009166	-0,006093	0,005699	0,004004	0,006809	0,005504	-0,003523	-0,004321	-0,005138	-0,00432733	-0,00462	-0,003444	-0,002853	-0,003639	-0,003884	-0,006698	-0,004098	-0,00489333	-0,017698	-0,014378	-0,015107	-0,0157277	0,006427	0,008064	0,00719	0,007227	0,007793	-0,000566
3569,61	0,001784	0,007035	0,006119	0,00497933	-0,00273	-0,006325	-0,009291	-0,00611533	0,00545	0,003887	0,006605	0,005314	-0,00348	-0,004248	-0,005203	-0,00431033	-0,004773	-0,003563	-0,003003	-0,00377967	-0,004015	-0,00674	-0,004187	-0,00498067	-0,017808	-0,014552	-0,01536	-0,0159067	0,006195	0,007946	0,006998	0,00704633	0,007552	-0,000505667
3571,54	0,001623	0,006965	0,005981	0,00485633	-0,002686	-0,006476	-0,00943	-0,00619733	0,005156	0,003692	0,006294	0,00504733	-0,003569	-0,004343	-0,0054	-0,00443733	-0,005043	-0,003763	-0,003205	-0,00400367	-0,004156	-0,006878	-0,004278	-0,005104	-0,018082	-0,014901	-0,015678	-0,0162203	0,005869	0,007694	0,006662	0,00674167	0,007203	-0,000461333
3573,47	0,001478	0,006815	0,005868	0,00472033	-0,002721	-0,006676	-0,009485	-0,006294	0,004961	0,003522	0,006067	0,00485	-0,003737	-0,004552	-0,005578	-0,00462233	-0,005271	-0,003946	-0,003372	-0,00419633	-0,004314	-0,007063	-0,004352	-0,005243	-0,018357	-0,015236	-0,015953	-0,0165153	0,005607	0,00741	0,006409	0,00647533	0,006963	-0,000487667
3575,4	0,001365	0,00665	0,00578	0,00459833	-0,002866	-0,006823	-0,009478	-0,006389	0,004851	0,003422	0,005934	0,00473567	-0,003915	-0,004817	-0,005678	-0,00480333	-0,005387	-0,004073	-0,003522	-0,00432733	-0,00453	-0,007256	-0,004437	-0,00540767	-0,018572	-0,015486	-0,016153	-0,016737	0,005411	0,007169	0,006259	0,00627967	0,006883	-0,000603333
3577,33	0,00131	0,006567	0,005724	0,00453367	-0,003038	-0,006849	-0,009482	-0,00645633	0,00481	0,003385	0,005898	0,00469767	-0,004028	-0,005023	-0,005688	-0,004913	-0,005328	-0,004116	-0,003645	-0,004363	-0,004705	-0,007344	-0,004516	-0,00552167	-0,018669	-0,015574	-0,01622	-0,016821	0,005339	0,007077	0,006209	0,00620833	0,006944	-0,000735667
3579,25	0,001397	0,006647	0,005742	0,00459533	-0,00307	-0,006731	-0,009433	-0,00641133	0,004886	0,003442	0,006013	0,00478033	-0,00396	-0,00503	-0,005558	-0,00484933	-0,005079	-0,004031	-0,003628	-0,004246	-0,004669	-0,007233	-0,004466	-0,005456	-0,018601	-0,015418	-0,016095	-0,0167047	0,005462	0,007221	0,006312	0,00633167	0,00713	-0,000798333
3581,18	0,001601	0,006809	0,005804	0,004738	-0,002962	-0,006551	-0,009291	-0,006268	0,005048	0,003588	0,006258	0,00496467	-0,00373	-0,004864	-0,005358	-0,00465067	-0,004811	-0,003852	-0,003433	-0,004032	-0,004443	-0,007042	-0,004288	-0,00525767	-0,018466	-0,01513	-0,015843	-0,0164797	0,005675	0,007508	0,006515	0,006566	0,007351	-0,000785
3583,11	0,001741	0,006875	0,005848	0,00482133	-0,002914	-0,006441	-0,009195	-0,00618333	0,005247	0,003751	0,006531	0,00517633	-0,003543	-0,00467	-0,005264	-0,00449233	-0,00472	-0,003686	-0,003202	-0,00386933	-0,004234	-0,006962	-0,00414	-0,005112	-0,018356	-0,014902	-0,015571	-0,0162763	0,005858	0,007788	0,006719	0,00678833	0,007516	-0,000727667
3585,04	0,001696	0,006829	0,005875	0,0048	-0,003011	-0,006469	-0,009253	-0,00624433	0,005468	0,003894	0,006729	0,00536367	-0,00352	-0,00455	-0,005299	-0,00445633	-0,004821	-0,003608	-0,003095	-0,00384133	-0,004151	-0,006992	-0,004114	-0,00508567	-0,018221	-0,014772	-0,015314	-0,0161023	0,006029	0,00804	0,006934	0,007001	0,007645	-0,000644
3586,97	0,001571	0,006778	0,005862	0,004737	-0,003127	-0,006581	-0,009379	-0,00636233	0,005584	0,003951	0,006738	0,00542433	-0,003592	-0,004565	-0,005376	-0,004511	-0,005001	-0,003653	-0,00314	-0,00393133	-0,004137	-0,007052	-0,004177	-0,005122	-0,018078	-0,014727	-0,015177	-0,015994	0,006141	0,008178	0,007103	0,00714067	0,007709	-0,000568333
3588,9	0,001541	0,006736	0,005781	0,004686	-0,003175	-0,006656	-0,009448	-0,00642633	0,005455	0,003815	0,006497	0,00525567	-0,00365	-0,004705	-0,005497	-0,00461733	-0,005148	-0,003827	-0,003289	-0,004088	-0,004153	-0,007162	-0,004255	-0,00519	-0,018083	-0,014807	-0,015302	-0,016064	0,006056	0,00803	0,007032	0,00703933	0,007569	-0,000529667
3590,82	0,001604	0,006732	0,005732	0,00468933	-0,003184	-0,006653	-0,009464	-0,00643367	0,005228	0,003599	0,006198	0,00500833	-0,003644	-0,004813	-0,005638	-0,00469833	-0,005192	-0,004006	-0,003447	-0,004215	-0,004214	-0,007294	-0,004294	-0,00526733	-0,018213	-0,014935	-0,015536	-0,016228	0,005871	0,007727	0,00676	0,006786	0,00729	-0,000504
3592,75	0,001611	0,006838	0,005789	0,004746	-0,003167	-0,006617	-0,009469	-0,00641767	0,005165	0,003527	0,006108	0,00493333	-0,003593	-0,004777	-0,005711	-0,00469367	-0,005138	-0,004013	-0,003472	-0,00420767	-0,004316	-0,007351	-0,004317	-0,005328	-0,018281	-0,014973	-0,015608	-0,0162873	0,005825	0,007604	0,006576	0,00666833	0,007106	-0,000437667
3594,68	0,001513	0,006967	0,005849	0,00477633	-0,003136	-0,006575	-0,009478	-0,00639633	0,005253	0,00357	0,006179	0,00500067	-0,003574	-0,004695	-0,005692	-0,00465367	-0,005088	-0,003863	-0,003355	-0,004102	-0,004423	-0,007336	-0,00436	-0,005373	-0,018298	-0,014949	-0,015567	-0,0162713	0,005898	0,007679	0,006575	0,00671733	0,007041	-0,000323667
3596,61	0,00144	0,006979	0,005848	0,00475567	-0,003131	-0,006549	-0,009526	-0,006402	0,005305	0,003545	0,006162	0,005004	-0,003631	-0,004674	-0,005639	-0,004648	-0,005119	-0,003732	-0,003258	-0,00403633	-0,004478	-0,007324	-0,004378	-0,00539333	-0,018368	-0,014944	-0,015587	-0,0162997	0,005908	0,00774	0,006603	0,00675033	0,006996	-0,000245667
3598,54	0,001463	0,006891	0,005842	0,004732	-0,003172	-0,006627	-0,009653	-0,006484	0,005236	0,003411	0,005988	0,00487833	-0,003747	-0,004688	-0,005652	-0,00469567	-0,005193	-0,003728	-0,003286	-0,004069	-0,004503	-0,007341	-0,004349	-0,00539767	-0,018462	-0,014993	-0,015689	-0,0163813	0,005797	0,007696	0,006555	0,00668267	0,006948	-0,000265333
3600,47	0,001467	0,006816	0,005811	0,004698	-0,003213	-0,006839	-0,009802	-0,006618	0,005078	0,003266	0,005807	0,004717	-0,003894	-0,004704	-0,005781	-0,004793	-0,005255	-0,003843	-0,003392	-0,00416333	-0,004585	-0,007357	-0,004325	-0,00542233	-0,018549	-0,015127	-0,015824	-0,0165	0,005604	0,007568	0,006441	0,00653767	0,006886	-0,000348333
3602,4	0,001379	0,0068	0,005702	0,004627	-0,00319	-0,007062	-0,009868	-0,00670667	0,004921	0,003203	0,005753	0,00462567	-0,003995	-0,004724	-0,005912	-0,004877	-0,005286	-0,004047	-0,003507	-0,00428	-0,004674	-0,007348	-0,004358	-0,00546	-0,018657	-0,015283	-0,015919	-0,0166197	0,005444	0,007437	0,006347	0,00640933	0,006838	-0,000428667
3604,32	0,001273	0,006789	0,005536	0,00453267	-0,003173	-0,007204	-0,009868	-0,00674833	0,004874	0,003222	0,005809	0,004635	-0,003997	-0,004774	-0,005919	-0,00489667	-0,005296	-0,004285	-0,003617	-0,00439933	-0,004658	-0,007361	-0,004452	-0,00549033	-0,018729	-0,015327	-0,01589	-0,0166487	0,005491	0,007435	0,00638	0,00643533	0,006905	-0,000469667
3606,25	0,001244	0,006751	0,005406	0,004467	-0,003254	-0,007256	-0,009846	-0,00678533	0,005012	0,003334	0,005918	0,00475467	-0,003942	-0,004849	-0,005816	-0,004869	-0,005287	-0,004424	-0,003653	-0,00445467	-0,004565	-0,0074	-0,004506	-0,00549033	-0,01865	-0,015194	-0,015726	-0,0165233	0,00579	0,00765	0,006602	0,00668067	0,007155	-0,000474333
3608,18	0,001306	0,006755	0,005436	0,004499	-0,003312	-0,007182	-0,009712	-0,00673533	0,005266	0,003566	0,006091	0,00497433	-0,003879	-0,004846	-0,005673	-0,00479933	-0,005245	-0,004355	-0,003509	-0,00436967	-0,004474	-0,007356	-0,004387	-0,00540567	-0,018428	-0,014952	-0,015506	-0,0162953	0,006201	0,008002	0,00697	0,00705767	0,007505	-0,000447333
