wavenumber (cm-1)	CaF2 Substrat	Pery1	Pery2	Pery3	Pery3-1	Pery4	Pery5	TPCA1	TPCA2
3756.74568	0.68363	0.6599	0.54106	0.00045	0.62037	0.56225	0.62867	0.67003	0.6755
3755.78142	0.68394	0.6601	0.54082	0.00073	0.62083	0.56215	0.62885	0.67071	0.67599
3754.81717	0.68405	0.66034	0.5412400000000001	0.00087	0.62075	0.56268	0.62932	0.6708499999999999	0.67581
3753.85291	0.68359	0.66024	0.54217	0.00082	0.61998	0.5636	0.6294999999999999	0.67005	0.67494
3752.88865	0.6829499999999999	0.6601399999999999	0.54274	0.00096	0.61972	0.56412	0.62914	0.66928	0.6743
3751.9244	0.68332	0.66111	0.5421899999999999	0.00107	0.62163	0.5630500000000001	0.6288899999999999	0.6708499999999999	0.67544
3750.96014	0.6845599999999999	0.66221	0.54225	0.00134	0.623	0.56282	0.62959	0.67287	0.67683
3749.99588	0.6847299999999999	0.66184	0.54216	0.00262	0.62248	0.56298	0.62945	0.67238	0.67659
3749.03163	0.68513	0.6615799999999999	0.54091	0.00199	0.62329	0.5614400000000001	0.62913	0.6721200000000001	0.67701
3748.06737	0.68559	0.66167	0.54097	0.00066	0.62381	0.56142	0.62976	0.67221	0.67728
3747.10311	0.68512	0.6611	0.54183	0.00049	0.62262	0.56282	0.63003	0.6713	0.67637
3746.13885	0.68411	0.66023	0.54248	0.00051	0.62077	0.56413	0.62982	0.66988	0.67505
3745.1746	0.68224	0.65942	0.54198	0.00081	0.6190099999999999	0.56375	0.62881	0.66828	0.67353
3744.21034	0.68209	0.66062	0.53936	0.00211	0.62178	0.55952	0.62803	0.67013	0.67526
3743.24608	0.68453	0.66183	0.54027	0.00137	0.62408	0.56007	0.62948	0.67256	0.67758
3742.28183	0.6847299999999999	0.6613	0.5418500000000001	0.00074	0.6226699999999999	0.56227	0.62991	0.67182	0.6766799999999999
3741.31757	0.68433	0.66088	0.54217	0.00123	0.62161	0.56285	0.62965	0.67097	0.6757300000000001
3740.35331	0.68442	0.6608000000000001	0.54184	0.00138	0.62163	0.56271	0.6295500000000001	0.67084	0.67581
3739.38905	0.68438	0.6603599999999999	0.54178	0.00078	0.62137	0.5630500000000001	0.62962	0.67048	0.6757300000000001
3738.4248	0.68393	0.65993	0.54173	0.00121	0.6209	0.56338	0.62967	0.67	0.67519
3737.46054	0.68358	0.66018	0.5416	0.00149	0.62093	0.5636	0.62971	0.67001	0.67489
3736.49628	0.68329	0.66059	0.54147	0.00115	0.62102	0.5637	0.62927	0.67	0.67454
3735.53203	0.68293	0.66049	0.54091	0.00119	0.62137	0.56235	0.62829	0.67003	0.6741200000000001
3734.56777	0.68354	0.66091	0.54081	0.00171	0.62254	0.56132	0.62871	0.67138	0.6754
3733.60351	0.68411	0.66128	0.54182	0.00193	0.62232	0.56273	0.62984	0.67184	0.67645
3732.63925	0.68382	0.66098	0.5420199999999999	0.00216	0.62125	0.5632200000000001	0.62991	0.6711	0.67632
3731.675	0.68388	0.6608000000000001	0.54106	0.00201	0.62144	0.56191	0.62971	0.67118	0.67667
3730.71074	0.68443	0.66074	0.5410700000000001	0.00119	0.62201	0.5620000000000001	0.63009	0.67177	0.6770699999999999
3729.74648	0.68433	0.66033	0.54164	0.00026	0.62178	0.56304	0.63026	0.67161	0.67674
3728.78223	0.68388	0.65991	0.54201	0.00088	0.62144	0.56358	0.6301600000000001	0.67119	0.6763400000000001
3727.81797	0.6835	0.65964	0.54225	0.00107	0.6211	0.5636100000000001	0.62984	0.6707	0.6759500000000001
3726.85371	0.68326	0.65976	0.54218	0.00075	0.62097	0.56306	0.62936	0.67042	0.67563
3725.88945	0.68332	0.66038	0.54192	0.0005999999999999999	0.62143	0.5624	0.62935	0.67077	0.67582
3724.9252	0.68366	0.66074	0.54189	0.00073	0.62181	0.56252	0.62974	0.67111	0.67626
3723.96094	0.68388	0.66051	0.54217	0.00074	0.62152	0.5633899999999999	0.6298899999999999	0.6709000000000001	0.67639
3722.99668	0.68366	0.66016	0.54231	0.00052	0.62122	0.56387	0.6296	0.6706	0.67617
3722.03243	0.68367	0.66032	0.54183	0.00031	0.62192	0.56299	0.6293800000000001	0.67116	0.67642
3721.06817	0.68406	0.66045	0.54165	0.00046	0.62208	0.56267	0.62979	0.67166	0.67669
3720.10391	0.68382	0.66	0.5420199999999999	0.00099	0.62105	0.56331	0.63008	0.67108	0.6761200000000001
3719.13965	0.68342	0.65974	0.54216	0.00134	0.62061	0.56333	0.62999	0.6706	0.67577
3718.1754	0.68355	0.65999	0.54208	0.00148	0.62113	0.56301	0.62998	0.67081	0.6761200000000001
3717.21114	0.68374	0.66004	0.5421	0.00123	0.6212	0.56337	0.6301099999999999	0.67083	0.67614
3716.24688	0.68381	0.65982	0.54213	0.0008899999999999999	0.62085	0.5639	0.63022	0.67062	0.67586
3715.28263	0.68399	0.65983	0.54229	0.00085	0.62075	0.56423	0.63039	0.67069	0.67589
3714.31837	0.68413	0.6601399999999999	0.54284	0.001	0.62071	0.56484	0.6307	0.67078	0.67601
3713.35411	0.6837299999999999	0.66037	0.54354	0.00088	0.6203	0.56571	0.63078	0.67037	0.67564
3712.38986	0.6831	0.6608000000000001	0.54335	0.00084	0.62078	0.56513	0.63045	0.67035	0.67541
3711.4256	0.68383	0.66179	0.54265	0.00126	0.6228900000000001	0.56331	0.63078	0.67182	0.67657
3710.46134	0.68432	0.66173	0.54304	0.00114	0.62305	0.56345	0.63106	0.6721	0.67694
3709.49708	0.68392	0.66113	0.54286	0.00077	0.62262	0.5633899999999999	0.63057	0.67182	0.67679
3708.53283	0.68399	0.66096	0.54208	0.00082	0.62286	0.56288	0.63052	0.67222	0.6772899999999999
3707.56857	0.68406	0.6606300000000001	0.54206	0.00069	0.62232	0.56336	0.6307700000000001	0.672	0.6772
3706.60431	0.68377	0.66013	0.5423	0.00033	0.62149	0.56399	0.63073	0.6714	0.67662
3705.64006	0.68366	0.65987	0.54226	0.00041	0.6212299999999999	0.5642200000000001	0.6307	0.67117	0.67638
3704.6758	0.68397	0.65985	0.5421899999999999	0.0006400000000000001	0.62129	0.56447	0.63083	0.67125	0.67649
3703.71154	0.6843900000000001	0.65991	0.54261	0.0009700000000000001	0.62115	0.5652199999999999	0.63101	0.67125	0.67653
3702.74728	0.6846100000000001	0.66001	0.54317	0.00074	0.62092	0.56581	0.63096	0.67109	0.67643
3701.78303	0.68474	0.66034	0.5426800000000001	0.00084	0.62148	0.56485	0.6307	0.67136	0.67687
3700.81877	0.68475	0.66061	0.54176	0.00106	0.62221	0.5635599999999999	0.63074	0.67182	0.67749
3699.85451	0.68435	0.6603	0.5416800000000001	0.00061	0.62181	0.5636	0.63082	0.67143	0.67713
3698.89026	0.6840000000000001	0.65994	0.54191	0.0003	0.62132	0.56403	0.63069	0.67082	0.67659
3697.926	0.68402	0.65987	0.54222	0.00042	0.62142	0.56431	0.63061	0.67071	0.67657
3696.96174	0.68406	0.6599	0.54256	0.00054	0.62187	0.56434	0.63071	0.67092	0.67684
3695.99748	0.68393	0.65988	0.54269	0.00043	0.62221	0.56426	0.63085	0.6710700000000001	0.67711
3695.03323	0.68391	0.65991	0.54269	0.00065	0.62203	0.56438	0.63092	0.67112	0.67719
3694.06897	0.68406	0.66003	0.54278	0.00081	0.62156	0.56468	0.631	0.67116	0.67701
3693.10471	0.68414	0.66011	0.54318	0.0009	0.62112	0.56528	0.63115	0.67104	0.67657
3692.14046	0.68396	0.6600200000000001	0.54365	0.00104	0.62069	0.56588	0.63097	0.67061	0.67594
3691.1762	0.6841699999999999	0.66055	0.5436	0.0009700000000000001	0.6214	0.56534	0.63062	0.67091	0.67622
3690.21194	0.68489	0.6615799999999999	0.54366	0.00112	0.62276	0.56475	0.63103	0.67197	0.67744
3689.24768	0.68446	0.66129	0.54387	0.00157	0.62236	0.56477	0.63113	0.67155	0.67728
3688.28343	0.68371	0.66069	0.54266	0.00126	0.6224499999999999	0.56318	0.63049	0.67135	0.67711
3687.31917	0.68426	0.66094	0.54181	0.00112	0.62353	0.5627	0.6307700000000001	0.67243	0.67787
3686.35491	0.6845599999999999	0.66065	0.54225	0.00127	0.623	0.56404	0.63122	0.6722399999999999	0.67752
3685.39066	0.6843900000000001	0.66017	0.5427	0.00101	0.62199	0.56481	0.63124	0.67154	0.67683
3684.4264	0.68427	0.6601399999999999	0.54288	0.00047	0.62164	0.56487	0.63121	0.67127	0.67662
3683.46214	0.68428	0.66027	0.54282	0.00047	0.62174	0.56491	0.63132	0.67114	0.6765600000000001
3682.49788	0.68429	0.66024	0.54267	0.00074	0.6216	0.56499	0.63141	0.67074	0.6763
3681.53363	0.6842200000000001	0.6602	0.54272	0.00056	0.62119	0.56523	0.6313299999999999	0.67031	0.67599
3680.56937	0.68413	0.6603	0.54299	0.00041	0.62104	0.5657	0.63115	0.6702399999999999	0.67584
3679.60511	0.68431	0.66061	0.5431	0.00056	0.62169	0.56571	0.63129	0.67084	0.67622
3678.64086	0.6848	0.66095	0.5433	0.00051	0.62244	0.56563	0.63188	0.67158	0.67685
3677.6766	0.68501	0.66101	0.54414	0.00019	0.62217	0.56667	0.63229	0.67155	0.67671
3676.71234	0.68465	0.66109	0.5452900000000001	0.00077	0.62143	0.56803	0.6322	0.6711	0.67588
3675.74809	0.68435	0.66235	0.54519	0.00142	0.62243	0.56693	0.63179	0.6716800000000001	0.67599
3674.78383	0.6858	0.66399	0.5427999999999999	0.00168	0.62568	0.56334	0.63209	0.67411	0.6787
3673.81957	0.68629	0.6630200000000001	0.54254	0.0009300000000000001	0.62498	0.56396	0.63235	0.67402	0.67904
3672.85531	0.68587	0.66194	0.54349	0.00063	0.62307	0.56587	0.6323	0.6728	0.67796
3671.89106	0.68537	0.66147	0.54436	0.00022	0.6217	0.56733	0.63218	0.67173	0.67685
3670.9268	0.6852	0.66179	0.5444600000000001	0.00127	0.6219	0.56742	0.63207	0.67172	0.67657
3669.96254	0.68576	0.6626	0.54391	0.00203	0.62369	0.56599	0.6321	0.67306	0.67783
3668.99829	0.68599	0.66244	0.54357	0.0018	0.62421	0.56504	0.63196	0.67341	0.6786
3668.03403	0.68573	0.66171	0.54331	0.00116	0.62376	0.56494	0.63185	0.67287	0.6782899999999999
3667.06977	0.6853	0.6611	0.54326	0.00094	0.6230599999999999	0.56541	0.6319	0.67218	0.6775600000000001
3666.10551	0.6847299999999999	0.6606300000000001	0.54327	0.00063	0.6222	0.56567	0.63181	0.67154	0.67678
3665.14126	0.6844	0.6603599999999999	0.54319	0.0003	0.62168	0.56551	0.63161	0.67135	0.6764
3664.177	0.68447	0.66028	0.54317	0.00086	0.62156	0.56546	0.63141	0.67143	0.67637
3663.21274	0.68462	0.6603	0.54318	0.00105	0.62165	0.56564	0.63125	0.67148	0.67642
3662.24849	0.68464	0.66037	0.54322	0.00086	0.6218399999999999	0.56582	0.63127	0.67153	0.6765
3661.28423	0.68458	0.66039	0.54318	0.00075	0.62198	0.56581	0.63137	0.67153	0.67655
3660.31997	0.6845599999999999	0.66035	0.54308	0.00062	0.62199	0.56557	0.63141	0.6714	0.67654
3659.35571	0.68468	0.66038	0.54327	0.00051	0.62185	0.5655	0.63149	0.67123	0.67653
3658.39146	0.68487	0.66045	0.54394	0.00065	0.62162	0.56609	0.63167	0.67101	0.67641
3657.4272	0.68487	0.66043	0.54458	0.0009700000000000001	0.62139	0.56682	0.63163	0.67066	0.67611
3656.46294	0.68493	0.66076	0.5440700000000001	0.00134	0.6218900000000001	0.56614	0.63136	0.6710199999999999	0.67652
3655.49869	0.68553	0.66155	0.54299	0.00115	0.62295	0.56492	0.63168	0.67223	0.67787
3654.53443	0.68572	0.66156	0.54311	0.00066	0.62283	0.56529	0.6321	0.6723	0.67803
3653.57017	0.68551	0.66112	0.54376	0.0007	0.62224	0.56609	0.63221	0.67178	0.67743
3652.60591	0.68537	0.66091	0.54458	0.0009	0.62179	0.56697	0.6324	0.67137	0.67683
3651.64166	0.68543	0.66124	0.54545	0.0011	0.62163	0.56782	0.6326000000000001	0.67105	0.67628
3650.6774	0.68577	0.66233	0.54554	0.00158	0.62233	0.5674400000000001	0.63234	0.67108	0.6761
3649.71314	0.68618	0.66322	0.54458	0.00181	0.62365	0.56559	0.63182	0.67188	0.67663
3648.74889	0.68615	0.66312	0.54427	0.00127	0.62419	0.5651	0.6317700000000001	0.67277	0.67715
3647.78463	0.68586	0.66295	0.54443	0.00163	0.6244	0.5653	0.63165	0.67321	0.67737
3646.82037	0.68592	0.66304	0.54391	0.00164	0.62487	0.56465	0.63156	0.67339	0.67807
3645.85611	0.6861	0.66255	0.5432900000000001	0.00103	0.6243300000000001	0.56457	0.63173	0.67298	0.67848
3644.89186	0.6858	0.66149	0.54301	0.00085	0.6228900000000001	0.5652199999999999	0.63169	0.67204	0.67788
3643.9276	0.68537	0.66067	0.54289	0.00086	0.62178	0.56573	0.63156	0.67128	0.6771200000000001
3642.96334	0.68521	0.66055	0.54298	0.00091	0.62155	0.56588	0.63157	0.67101	0.67691
3641.99909	0.68527	0.66091	0.54323	0.00091	0.62194	0.56579	0.6317199999999999	0.67123	0.67719
3641.03483	0.68523	0.66111	0.5434099999999999	0.00091	0.62218	0.56573	0.63184	0.6715	0.67736
3640.07057	0.68497	0.66095	0.5434600000000001	0.00079	0.62192	0.56584	0.63189	0.67143	0.6772
3639.10632	0.68479	0.6607	0.5434099999999999	0.00081	0.6216	0.56608	0.6319	0.67131	0.67705
3638.14206	0.68497	0.66065	0.54327	0.00099	0.62176	0.56626	0.63195	0.6715	0.67711
3637.1778	0.68524	0.66074	0.54314	0.00096	0.62207	0.56625	0.63198	0.67188	0.67719
3636.21354	0.68529	0.66073	0.54337	0.00065	0.6221100000000001	0.5664400000000001	0.63202	0.67197	0.67713
3635.24929	0.6851699999999999	0.66069	0.54383	0.00055	0.62199	0.56691	0.63205	0.67165	0.67704
3634.28503	0.68498	0.66083	0.54397	0.0009	0.62204	0.5668299999999999	0.63203	0.67147	0.67726
3633.32077	0.68502	0.6611399999999999	0.54365	0.00114	0.62238	0.56618	0.63213	0.67197	0.67791
3632.35652	0.6852200000000001	0.6611900000000001	0.54367	0.00094	0.62234	0.5663899999999999	0.63236	0.67221	0.67808
3631.39226	0.68506	0.66092	0.54433	0.00066	0.62162	0.56743	0.63247	0.6716800000000001	0.67742
3630.428	0.6845599999999999	0.66074	0.5452900000000001	0.00065	0.62073	0.56832	0.63236	0.67103	0.67636
3629.46374	0.68429	0.66139	0.54537	0.00147	0.62115	0.5675	0.63193	0.67121	0.67593
3628.49949	0.68544	0.66311	0.54342	0.00209	0.6242	0.56467	0.63181	0.67308	0.67819
3627.53523	0.68602	0.66317	0.54286	0.00176	0.6247	0.56465	0.63213	0.67359	0.67932
3626.57097	0.68569	0.66229	0.54335	0.00118	0.62357	0.56563	0.63214	0.67293	0.67869
3625.60672	0.68541	0.66162	0.54362	0.00074	0.62285	0.5660500000000001	0.6321	0.67238	0.67815
3624.64246	0.6853	0.66112	0.54364	0.00068	0.62244	0.5662700000000001	0.6321600000000001	0.672	0.67792
3623.6782	0.68518	0.66069	0.54362	0.00052	0.6221	0.56652	0.63223	0.6716	0.67772
3622.71394	0.68511	0.6605	0.5436299999999999	0.00047	0.62194	0.56678	0.6323	0.67125	0.67752
3621.74969	0.68507	0.66055	0.54386	0.0005	0.6218	0.56724	0.6324	0.67096	0.6770699999999999
3620.78543	0.68508	0.66081	0.54426	0.00068	0.62175	0.5676600000000001	0.63246	0.67094	0.6765099999999999
3619.82117	0.68549	0.66156	0.54453	0.00066	0.6225000000000001	0.56759	0.63269	0.6716800000000001	0.6768
3618.85692	0.68598	0.6621899999999999	0.54452	0.00123	0.6237200000000001	0.56717	0.633	0.67258	0.67776
3617.89266	0.6858	0.66206	0.54411	0.00141	0.6242	0.56649	0.63305	0.67279	0.67826
3616.9284	0.6853900000000001	0.66173	0.54388	0.00135	0.62377	0.5663	0.6331	0.67253	0.67833
3615.96414	0.68505	0.66137	0.5442399999999999	0.00115	0.62275	0.56693	0.63302	0.67186	0.67792
3614.99989	0.6850000000000001	0.66118	0.54455	0.00077	0.62222	0.5674	0.6327700000000001	0.67144	0.67753
3614.03563	0.68552	0.6615	0.54469	0.0009700000000000001	0.6227	0.5675	0.63281	0.6718	0.6777
3613.07137	0.68594	0.66187	0.54461	0.00113	0.62325	0.56741	0.6329	0.67227	0.6778999999999999
3612.10712	0.68607	0.66205	0.5441	0.00079	0.62356	0.5669	0.63281	0.67282	0.67816
3611.14286	0.68601	0.66193	0.54416	0.00072	0.62313	0.5671	0.63295	0.67278	0.6781
3610.1786	0.68562	0.66155	0.54452	0.00096	0.62232	0.56759	0.6329900000000001	0.67188	0.67736
3609.21434	0.68543	0.6615799999999999	0.54439	0.00132	0.62249	0.56723	0.633	0.67139	0.67714
3608.25009	0.68568	0.66195	0.54419	0.00173	0.62304	0.56668	0.63312	0.67171	0.6777300000000001
3607.28583	0.68566	0.66187	0.54388	0.00171	0.62286	0.56646	0.63285	0.67199	0.67786
3606.32157	0.68562	0.66161	0.54332	0.00091	0.62283	0.56634	0.63257	0.6724599999999999	0.67783
3605.35732	0.6856100000000001	0.6613	0.54323	0.00084	0.6227	0.56671	0.63263	0.67256	0.67777
3604.39306	0.6853399999999999	0.66092	0.54343	0.0005999999999999999	0.62232	0.56707	0.63269	0.67205	0.67758
3603.4288	0.68502	0.6606300000000001	0.54356	0.00047	0.62215	0.56712	0.63262	0.67155	0.67746
3602.46455	0.68493	0.66055	0.54378	0.00061	0.62227	0.56726	0.63263	0.67137	0.67741
3601.50029	0.68512	0.66079	0.544	0.00079	0.62255	0.56743	0.6329	0.67154	0.67743
3600.53603	0.68537	0.66117	0.54399	0.00092	0.62287	0.56726	0.6332100000000001	0.67191	0.6775099999999999
3599.57177	0.68531	0.66115	0.54388	0.00068	0.6228900000000001	0.56713	0.63308	0.67191	0.67738
3598.60752	0.6851699999999999	0.66085	0.54377	0.00076	0.6227200000000001	0.5672700000000001	0.63274	0.67169	0.67713
3597.64326	0.68529	0.66076	0.54395	0.00098	0.62266	0.56753	0.63279	0.67174	0.67702
3596.679	0.68537	0.66073	0.54447	0.00091	0.62253	0.56775	0.63295	0.67166	0.67687
3595.71475	0.6852200000000001	0.66077	0.54461	0.00101	0.62266	0.5674	0.63278	0.67144	0.67698
3594.75049	0.68512	0.66103	0.54444	0.00074	0.62304	0.56693	0.6326000000000001	0.67147	0.67752
3593.78623	0.6849499999999999	0.66116	0.54432	0.00034	0.62303	0.56691	0.63257	0.6714599999999999	0.67769
3592.82197	0.68485	0.6612	0.54389	0.00051	0.62293	0.5668299999999999	0.63254	0.67152	0.6776799999999999
3591.85772	0.68503	0.66109	0.54354	0.00071	0.6228	0.56691	0.63261	0.67159	0.67772
3590.89346	0.68515	0.66076	0.54377	0.0008899999999999999	0.62237	0.56746	0.63269	0.67135	0.67737
3589.9292	0.68508	0.66059	0.54436	0.00101	0.6219	0.56824	0.63268	0.67099	0.67683
3588.96495	0.68511	0.66092	0.54487	0.00115	0.62187	0.56869	0.63271	0.67092	0.67667
3588.00069	0.68543	0.66172	0.5450199999999999	0.00071	0.62252	0.5684	0.63288	0.67135	0.67702
3587.03643	0.68569	0.66235	0.54453	0.00111	0.62344	0.56746	0.63281	0.67198	0.67745
3586.07217	0.68568	0.6622400000000001	0.54381	0.001	0.62391	0.56652	0.63259	0.67239	0.67797
3585.10792	0.68528	0.66145	0.54374	0.00067	0.62341	0.56657	0.63257	0.67205	0.67796
3584.14366	0.68475	0.6606300000000001	0.54383	0.00054	0.62259	0.56702	0.63256	0.67137	0.67747
3583.1794	0.68468	0.66032	0.54367	0.0005999999999999999	0.6222299999999999	0.56719	0.63262	0.67112	0.67718
3582.21515	0.68499	0.6603599999999999	0.54359	0.0008	0.62213	0.56735	0.63281	0.6711	0.67709
3581.25089	0.68507	0.6603	0.5437	0.0011	0.62195	0.5676600000000001	0.63292	0.67087	0.67698
3580.28663	0.6849499999999999	0.66029	0.54375	0.00127	0.62204	0.56785	0.63292	0.67076	0.6771
3579.32237	0.6849499999999999	0.66052	0.54374	0.00095	0.62246	0.56794	0.63306	0.67099	0.67746
3578.35812	0.68499	0.66066	0.54379	0.00061	0.62259	0.5680500000000001	0.6333	0.67112	0.67749
3577.39386	0.6849	0.66059	0.54375	0.00058	0.62239	0.56797	0.63334	0.67101	0.6772
3576.4296	0.68482	0.6606	0.5437	0.00075	0.62241	0.56775	0.6332100000000001	0.67103	0.67717
3575.46535	0.68477	0.6606	0.54388	0.00076	0.62257	0.56773	0.63306	0.67121	0.67735
3574.50109	0.68474	0.66056	0.5439000000000001	0.00051	0.6226	0.56774	0.63291	0.67135	0.67739
3573.53683	0.6847800000000001	0.66065	0.54367	0.00041	0.62251	0.56764	0.6329	0.67138	0.67731
3572.57257	0.68487	0.66081	0.54358	0.00044	0.62235	0.56762	0.63302	0.6712399999999999	0.67711
3571.60832	0.68491	0.66078	0.54362	0.00027	0.62219	0.56772	0.6329900000000001	0.67103	0.67682
3570.64406	0.68488	0.66059	0.54371	0.00022	0.62209	0.56792	0.63288	0.6708499999999999	0.67658
3569.6798	0.68482	0.6604100000000001	0.54403	0.00026	0.62194	0.56834	0.63287	0.67055	0.6763
3568.71555	0.68486	0.66048	0.54437	0.00058	0.62186	0.5686099999999999	0.63285	0.67019	0.6758999999999999
3567.75129	0.68511	0.66104	0.5444	0.00059	0.62235	0.56826	0.63286	0.67036	0.67586
3566.78703	0.68562	0.66191	0.54445	0.00068	0.62347	0.56772	0.63312	0.67122	0.67665
3565.82278	0.68614	0.6624100000000001	0.54443	0.00076	0.62452	0.5674	0.63345	0.67222	0.67786
3564.85852	0.68604	0.66211	0.54419	0.00079	0.62451	0.56751	0.63362	0.67249	0.67825
3563.89426	0.68547	0.66139	0.54393	0.00047	0.62375	0.5677	0.63348	0.67201	0.67767
3562.93	0.68502	0.66094	0.54371	0.00073	0.62314	0.5676099999999999	0.6332	0.67157	0.67718
3561.96575	0.6848	0.66077	0.54372	0.00076	0.62266	0.5676	0.63288	0.67136	0.67706
3561.00149	0.6847	0.66061	0.54387	0.00066	0.62226	0.56769	0.63258	0.67121	0.67693
3560.03723	0.68485	0.6606300000000001	0.5439000000000001	0.00078	0.62236	0.56767	0.6326000000000001	0.67125	0.677
3559.07298	0.6850000000000001	0.66083	0.54379	0.00042	0.62261	0.56778	0.63287	0.6713	0.67722
3558.10872	0.68486	0.66087	0.54369	0.00031	0.62254	0.56806	0.63301	0.67115	0.6772899999999999
3557.14446	0.68467	0.66074	0.54364	0.00052	0.62252	0.56817	0.63305	0.67108	0.6774
3556.1802	0.68469	0.6605	0.54367	0.0005	0.62263	0.56808	0.63313	0.67118	0.67755
3555.21595	0.6848	0.66026	0.54374	0.00041	0.62252	0.5680500000000001	0.63317	0.67111	0.67735
3554.25169	0.68492	0.66025	0.54389	0.00103	0.62233	0.56813	0.6332	0.67096	0.67702
3553.28743	0.68503	0.6604100000000001	0.54415	0.00109	0.62237	0.56818	0.63323	0.67094	0.67697
3552.32318	0.68509	0.66056	0.54412	0.00083	0.62266	0.56797	0.63319	0.67112	0.67715
3551.35892	0.68507	0.66061	0.54375	0.00083	0.62292	0.56777	0.63315	0.67135	0.67727
3550.39466	0.68506	0.66053	0.54359	0.00079	0.62283	0.56798	0.6331599999999999	0.6712900000000001	0.67717
3549.4304	0.68521	0.66043	0.54373	0.00075	0.62264	0.56828	0.6332	0.67114	0.67704
3548.46615	0.68536	0.6604	0.54399	0.00072	0.62257	0.5684	0.63326	0.67099	0.67691
3547.50189	0.68535	0.66043	0.54413	0.00063	0.62262	0.5682700000000001	0.63323	0.6708	0.6766799999999999
3546.53763	0.68527	0.66046	0.5440700000000001	0.00098	0.62264	0.56802	0.63312	0.67074	0.67658
3545.57338	0.68507	0.6604	0.54386	0.0009	0.6224499999999999	0.56781	0.63292	0.6707	0.67671
3544.60912	0.68487	0.66032	0.54361	0.00081	0.62226	0.56762	0.6327199999999999	0.6707	0.6768999999999999
3543.64486	0.68481	0.66023	0.54339	0.00096	0.6222	0.56747	0.63265	0.67078	0.67697
3542.6806	0.68468	0.66	0.54312	0.00086	0.62215	0.56736	0.63268	0.67076	0.67685
3541.71635	0.68453	0.65979	0.54303	0.00053	0.62219	0.56745	0.63274	0.6707	0.6768
3540.75209	0.6845599999999999	0.65988	0.54323	0.00073	0.62235	0.56776	0.63285	0.67074	0.6769500000000001
3539.78783	0.68475	0.66021	0.54348	0.00065	0.62253	0.56799	0.63309	0.67082	0.67711
3538.82358	0.68498	0.66048	0.54371	0.00045	0.62273	0.5682	0.63336	0.67083	0.67717
3537.85932	0.68507	0.66059	0.54394	0.00052	0.62279	0.56855	0.63348	0.67069	0.67703
3536.89506	0.68502	0.6606300000000001	0.54391	0.00058	0.62261	0.5686	0.63342	0.6705	0.6767300000000001
3535.9308	0.68498	0.66057	0.54356	0.00082	0.62254	0.56809	0.6333	0.67057	0.67662
3534.96655	0.68488	0.66031	0.54333	0.0009	0.62268	0.56772	0.63318	0.6706800000000001	0.6767300000000001
3534.00229	0.68471	0.65999	0.54335	0.00095	0.62266	0.56777	0.63306	0.67059	0.67683
3533.03803	0.68477	0.65992	0.5435	0.00095	0.6224499999999999	0.56802	0.6331	0.67053	0.67689
3532.07378	0.68503	0.6601399999999999	0.54366	0.00072	0.62235	0.56833	0.63331	0.67061	0.67697
3531.10952	0.68519	0.66043	0.54369	0.0005999999999999999	0.6224499999999999	0.56856	0.63351	0.6707	0.6771200000000001
3530.14526	0.68523	0.66065	0.54369	0.00045	0.62262	0.56857	0.63351	0.67066	0.67723
3529.18101	0.68527	0.66076	0.54379	0.00026	0.62279	0.56842	0.63337	0.67056	0.67713
3528.21675	0.68525	0.66074	0.54389	0.00042	0.6229	0.5682199999999999	0.63328	0.6706	0.67691
3527.25249	0.68507	0.66065	0.5438	0.00053	0.6229	0.5679999999999999	0.6332100000000001	0.6706299999999999	0.67675
3526.28823	0.6849	0.66053	0.54356	0.00059	0.62287	0.56786	0.63309	0.6705	0.6767300000000001
